,configuration,release,recall,precision,fpr,fscore,gscore,balance,accuracy,error,error_type1,error_type2,mcc,consistency,auc,auc_alberg,auc_roi,necm10,necm25,cost,nofb20,nofc80,bias_train,bias_train_processed,bias_test,ratio_bias,ratio_bias_processed,prop1_defect,prop1_clean,num_train,num_train_processed,num_test,diff,potential
154,1_AsIs,manifoldcf-0.2,0.56,0.3684210526315789,0.058823529411764705,0.4444444444444444,0.7021943573667712,0.6861049477831351,0.9191685912240185,0.08083140877598152,0.96,0.02696078431372549,0.4131430136687638,0.5330392156862745,0.8266176470588236,0.01445594716720113,0.5292252684307006,0.3094688221709007,0.6905311778290993,71308.0,8.0,130.0,0.06511627906976744,0.06511627906976744,0.057736720554272515,0.8866710656548994,0.8866710656548994,235.48,50.17156862745098,430,430,433,-1476.1010101010106,none
155,1_AsIs,manifoldcf-0.3,0.5357142857142857,0.38461538461538464,0.05172413793103448,0.44776119402985076,0.6846473029045642,0.6696693997413314,0.9247967479674797,0.07520325203252033,0.8571428571428571,0.028017241379310345,0.41504302770959445,0.5076970443349754,0.859682881773399,0.013791054159189912,0.5089761661724924,0.3130081300813008,0.709349593495935,71165.0,6.0,143.0,0.057736720554272515,0.057736720554272515,0.056910569105691054,0.9856910569105691,0.9856910569105691,217.0,37.67025862068966,433,433,492,-1574.333333333334,none
156,1_AsIs,manifoldcf-0.4,0.625,0.425531914893617,0.056133056133056136,0.5063291139240507,0.7520291535530892,0.7318806982042911,0.9239766081871345,0.07602339181286549,0.84375,0.02494802494802495,0.4768879383739425,0.600051975051975,0.847972972972973,0.016187367503798195,0.5444590186631327,0.28654970760233917,0.6374269005847953,82332.0,11.0,129.0,0.056910569105691054,0.056910569105691054,0.06237816764132553,1.0960735171261486,1.0960735171261486,193.0,27.602910602910605,492,492,513,2403.25,large
157,2_Kawata15,calcite-1.3.0,0.9464285714285714,0.8617886178861789,0.01694915254237288,0.902127659574468,0.964392156862745,0.9602685783598907,0.979372197309417,0.02062780269058296,0.15178571428571427,0.005982053838484547,0.891848043352497,0.9404465175900869,0.9830552983905426,0.08074676365327499,0.8134531320636464,0.06905829596412556,0.14977578475336323,44074.0,82.0,98.0,0.11371841155234658,0.11371841155234658,0.10044843049327354,0.8833084205281514,0.8833084205281514,61.232142857142854,12.40877367896311,1108,1108,1115,18225.109523809522,extra_large
158,1_AsIs,manifoldcf-0.5,0.6470588235294118,0.4489795918367347,0.052734375,0.5301204819277109,0.7688981768393746,0.7476625390919103,0.9285714285714286,0.07142857142857142,0.7941176470588235,0.0234375,0.5024834944932367,0.6236213235294118,0.8480583639705882,0.014825980164008401,0.5375009915639819,0.2692307692307692,0.5989010989010989,84484.0,11.0,120.0,0.06237816764132553,0.06237816764132553,0.06227106227106227,0.9982829670329672,0.9982829670329672,181.7941176470588,28.990234375,513,513,546,2018.7511111111112,large
159,1_AsIs,manifoldcf-0.6,0.35384615384615387,0.46,0.047619047619047616,0.4,0.5159842961301178,0.5418611746448718,0.8908227848101266,0.10917721518987342,0.4153846153846154,0.07407407407407407,0.3446238609389839,0.2797720797720798,0.6892551892551892,0.01921723087785552,0.39058933574763444,0.7072784810126582,1.7041139240506329,85004.0,12.0,347.0,0.06227106227106227,0.06227106227106227,0.10284810126582279,1.6516195085629188,1.6516195085629188,97.58461538461539,26.05114638447972,546,546,632,476.50666666666666,medium
160,1_AsIs,manifoldcf-1.0,0.375,0.35,0.06678082191780822,0.3620689655172413,0.5350130890052356,0.5555426464912421,0.884375,0.115625,0.6964285714285714,0.059931506849315065,0.29879303734965923,0.3150684931506849,0.6860934442270059,0.013212756849315072,0.4001943136808074,0.6078125,1.428125,94337.0,14.0,312.0,0.10284810126582279,0.10284810126582279,0.0875,0.8507692307692306,0.8507692307692306,113.41071428571429,29.652397260273972,632,632,640,1339.27,large
161,1_AsIs,manifoldcf-1.10,0.5263157894736842,0.136986301369863,0.06428571428571428,0.21739130434782608,0.673695037284649,0.6619841835334006,0.9279279279279279,0.07207207207207207,3.3157894736842106,0.009183673469387756,0.24248962459589782,0.5171321160042964,0.8847475832438239,0.0,0.5152470121173791,0.15315315315315314,0.2882882882882883,114260.0,4.0,151.0,0.0875,0.0875,0.01901901901901902,0.21736021736021738,0.21736021736021738,397.0,45.73061224489796,640,640,999,-551.5227272727279,none
162,1_AsIs,manifoldcf-1.1,0.2545454545454545,0.34146341463414637,0.04560810810810811,0.2916666666666667,0.4019002616670477,0.4718984099323106,0.8948995363214838,0.10510046367851623,0.4909090909090909,0.06925675675675676,0.2391828477757101,0.18528869778869778,0.533568796068796,0.013266491762295728,0.3183088414014768,0.6754250386398764,1.6259659969088098,81614.0,10.0,550.0,0.01901901901901902,0.01901901901901902,0.08500772797527048,4.4696168551208,4.4696168551208,102.32727272727273,43.49324324324324,999,999,647,-1814.428571428571,none
163,1_AsIs,manifoldcf-1.2,0.2982456140350877,0.3090909090909091,0.060221870047543584,0.3035714285714285,0.45279374775422204,0.5019608991991622,0.8866279069767442,0.11337209302325581,0.6666666666666666,0.06339144215530904,0.24192970163583125,0.2348541718797787,0.6080156810409542,0.010622747236860785,0.33329024577942395,0.6366279069767442,1.5087209302325582,93461.0,8.0,486.0,0.08500772797527048,0.08500772797527048,0.08284883720930232,0.9746035940803381,0.9746035940803381,107.91228070175438,42.39778129952457,647,647,688,-2025.9725490196083,none
164,1_AsIs,manifoldcf-1.3,0.25862068965517243,0.25,0.06311360448807854,0.25423728813559326,0.40534800461174375,0.4738694986608124,0.8858625162127107,0.11413748378728923,0.7758620689655172,0.06030855539971949,0.192491180963222,0.1983121342554529,0.6861609517821734,0.007330672749539613,0.3628500014667904,0.6160830090791181,1.4526588845654993,97985.0,6.0,439.0,0.08284883720930232,0.08284883720930232,0.07522697795071336,0.9080028215805402,0.9080028215805402,109.77586206896552,34.011220196353435,688,688,771,-1889.2581699346406,none
165,1_AsIs,manifoldcf-1.4,0.46511627906976744,0.3225806451612903,0.05698778833107191,0.380952380952381,0.62296918767507,0.6196395111640551,0.9166666666666666,0.08333333333333333,0.9767441860465116,0.031207598371777476,0.34435533678105007,0.43390868069799,0.7949417815783661,0.010116804099729362,0.47093258157086354,0.3487179487179487,0.791025641025641,99616.0,10.0,154.0,0.07522697795071336,0.07522697795071336,0.05512820512820513,0.7328249336870026,0.7328249336870026,148.1627906976744,36.58887381275441,771,771,780,-1534.329411764706,none
166,1_AsIs,manifoldcf-1.5,0.5483870967741935,0.2537313432835821,0.06016847172081829,0.3469387755102041,0.6926287234597528,0.677839745352363,0.925754060324826,0.07424593967517401,1.6129032258064515,0.01684717208182912,0.33952732858798357,0.5315399246923644,0.8994604246729553,0.004369695069986347,0.5590223801051706,0.22041763341067286,0.46403712296983757,103633.0,9.0,124.0,0.05512820512820513,0.05512820512820513,0.03596287703016241,0.6523498624075973,0.6523498624075973,205.70967741935485,46.0734055354994,780,780,862,-412.0607287449393,none
167,1_AsIs,manifoldcf-1.6,0.5,0.23880597014925373,0.061371841155234655,0.3232323232323232,0.6524466750313677,0.6437932462131133,0.9223638470451911,0.0776361529548088,1.59375,0.019253910950661854,0.30972629303752236,0.48074608904933813,0.8860183513838749,0.005789168939595399,0.5385476729976846,0.24449594438006952,0.522595596755504,103975.0,12.0,177.0,0.03596287703016241,0.03596287703016241,0.03707995365005794,1.0310619369790304,1.0310619369790304,218.3125,43.20938628158845,862,862,863,-2002.104166666667,none
168,2_Kawata15,calcite-1.4.0,0.7967479674796748,0.9245283018867925,0.00796812749003984,0.8558951965065502,0.8837301946582163,0.856168710324664,0.9707187222715173,0.029281277728482696,0.06504065040650407,0.0249003984063745,0.8425766327241315,0.7718475690733003,0.9656334013539338,0.0780464448499314,0.7818178410871692,0.22892635314995563,0.5616681455190772,40088.0,80.0,104.0,0.10044843049327354,0.10044843049327354,0.10913930789707187,1.0865207884395993,1.0865207884395993,54.45528455284553,12.349601593625499,1115,1115,1127,7239.41641025641,large
169,1_AsIs,manifoldcf-1.7,0.47368421052631576,0.2903225806451613,0.04943820224719101,0.36,0.632286995515695,0.6262002902015962,0.9310344827586207,0.06896551724137931,1.1578947368421053,0.02247191011235955,0.33670516280789786,0.4512123004139562,0.8510348905972798,0.007676508550372641,0.5345215880347318,0.2629310344827586,0.5862068965517241,104611.0,13.0,196.0,0.03707995365005794,0.03707995365005794,0.040948275862068964,1.1043238146551724,1.1043238146551724,195.60526315789474,39.342696629213485,863,863,928,-725.9206349206352,none
170,1_AsIs,manifoldcf-1.8,0.46153846153846156,0.1875,0.056768558951965066,0.26666666666666666,0.6197991391678622,0.6171400401662185,0.9299363057324841,0.07006369426751592,2.0,0.015283842794759825,0.2635150222364847,0.4462546187437017,0.8249916022841787,0.001265501565012374,0.49844424325071407,0.20382165605095542,0.4267515923566879,106769.0,6.0,309.0,0.040948275862068964,0.040948275862068964,0.027600849256900213,0.6740417923790368,0.6740417923790368,284.84615384615387,42.41375545851528,928,928,942,-2683.0714285714284,none
171,1_AsIs,manifoldcf-1.9,0.45454545454545453,0.16666666666666666,0.05230125523012552,0.2439024390243902,0.6144039061440391,0.6125364001253335,0.9366053169734151,0.06339468302658487,2.272727272727273,0.012552301255230125,0.24856107051827536,0.4419931532902244,0.8548402434385698,0.0016100466230041218,0.5243728104175337,0.1738241308793456,0.35787321063394684,105644.0,7.0,249.0,0.027600849256900213,0.027600849256900213,0.022494887525562373,0.8150070788107598,0.8150070788107598,341.3636363636364,46.7489539748954,942,942,978,-3565.6499999999996,none
172,1_AsIs,manifoldcf-2.0,0.5428571428571428,0.3333333333333333,0.042316258351893093,0.4130434782608695,0.6929307493320894,0.6753692424017412,0.9421221864951769,0.05787781350482315,1.0857142857142856,0.017817371937639197,0.39712046313603644,0.5250397709195037,0.8797327394209354,0.009839841677601376,0.5823558259870079,0.21221864951768488,0.4694533762057878,98612.0,15.0,219.0,0.022494887525562373,0.022494887525562373,0.03751339764201501,1.6676410406313944,1.6676410406313944,210.45714285714286,36.860801781737194,978,978,933,936.916666666667,medium
173,1_AsIs,manifoldcf-2.10,0.5454545454545454,0.08108108108108109,0.06494746895893028,0.1411764705882353,0.6889918479854553,0.6753234348061866,0.9310018903591682,0.06899810964083176,6.181818181818182,0.004775549188156638,0.1910979650098893,0.5406789962663888,0.8975861769558044,0.0,0.5550296521884799,0.11153119092627599,0.1824196597353497,107542.0,3.0,227.0,0.03751339764201501,0.03751339764201501,0.010396975425330813,0.2771536591952471,0.2771536591952471,682.1818181818181,41.57402101241643,933,933,1058,2344.6571428571424,large
174,1_AsIs,manifoldcf-2.1,0.5,0.2982456140350877,0.0427807486631016,0.3736263736263736,0.6568807339449542,0.6451548278078343,0.9411764705882353,0.058823529411764705,1.1764705882352942,0.01818181818181818,0.35754847096709713,0.4818181818181818,0.8778232148474363,0.008491097171138193,0.5613430280730928,0.21671826625386997,0.47987616099071206,99920.0,13.0,184.0,0.010396975425330813,0.010396975425330813,0.03508771929824561,3.3748006379585322,3.3748006379585322,219.7058823529412,39.72941176470588,1058,1058,969,98.62626262626236,small
175,1_AsIs,manifoldcf-2.2,0.65625,0.30434782608695654,0.04984423676012461,0.4158415841584159,0.7763165868735229,0.754390034365257,0.9407035175879397,0.0592964824120603,1.5,0.01142263759086189,0.4211350752232623,0.6448273624091381,0.9232866043613707,0.006421771540273105,0.6527372658019781,0.15879396984924624,0.3246231155778894,106858.0,15.0,115.0,0.03508771929824561,0.03508771929824561,0.032160804020100506,0.9165829145728644,0.9165829145728644,234.46875,36.440290758047766,969,969,995,2733.629629629629,large
176,2_Kawata15,calcite-1.5.0,0.7961165048543689,0.7387387387387387,0.02702702702702703,0.7663551401869159,0.8757045387125483,0.8545714268399807,0.9574829931972789,0.04251700680272109,0.2815533980582524,0.0195712954333644,0.743633677420671,0.7765452094210046,0.963974520218243,0.05947551028612032,0.7472242167582224,0.2032312925170068,0.4710884353741497,71366.0,66.0,110.0,0.10913930789707187,0.10913930789707187,0.08758503401360544,0.8025067750677507,0.8025067750677507,65.80582524271844,35.30661696178937,1127,1127,1176,3924.5069124423962,large
177,1_AsIs,manifoldcf-2.3,0.5675675675675675,0.3088235294117647,0.04795918367346939,0.4,0.7111667664833669,0.6923493117852197,0.9380530973451328,0.061946902654867256,1.2702702702702702,0.0163265306122449,0.3894955382648435,0.5512410369553227,0.8987589630446773,0.006001689774704031,0.5685808341276698,0.20353982300884957,0.43952802359882004,106205.0,12.0,177.0,0.032160804020100506,0.032160804020100506,0.03638151425762045,1.1312377089478858,1.1312377089478858,202.8108108108108,35.80204081632653,995,995,1017,655.8000000000002,medium
178,1_AsIs,manifoldcf-2.4,0.5625,0.25,0.05465587044534413,0.34615384615384615,0.7053196845108239,0.6882360555050198,0.9333333333333333,0.06666666666666667,1.6875,0.01417004048582996,0.34563163131900493,0.5483299595141701,0.9180794534412956,0.0035706671133961245,0.5849219642920845,0.19019607843137254,0.396078431372549,108866.0,12.0,145.0,0.03638151425762045,0.03638151425762045,0.03137254901960784,0.8623211446740859,0.8623211446740859,234.5,38.9251012145749,1017,1017,1020,-91.03273809523853,none
179,1_AsIs,manifoldcf-2.5,0.5357142857142857,0.22058823529411764,0.05337361530715005,0.3125,0.6842169113186947,0.6695382266428146,0.9353574926542605,0.06464250734573947,1.8928571428571428,0.013091641490433032,0.3159414564952192,0.5226226442238526,0.9123147748525392,0.004333257586653764,0.5627150256473871,0.1792360430950049,0.3702252693437806,107476.0,11.0,142.0,0.03137254901960784,0.03137254901960784,0.02742409402546523,0.8741429970617042,0.8741429970617042,268.0,39.318227593152066,1020,1020,1021,-1108.0551470588234,none
180,1_AsIs,manifoldcf-2.6,0.5769230769230769,0.21739130434782608,0.054,0.3157894736842105,0.7167390645519749,0.6984124647467698,0.9366471734892787,0.06335282651072124,2.076923076923077,0.011,0.32812851093178524,0.565923076923077,0.9314615384615385,0.003025693346510008,0.560811960913049,0.15984405458089668,0.3206627680311891,106872.0,9.0,137.0,0.02742409402546523,0.02742409402546523,0.025341130604288498,0.9240462266778056,0.9240462266778056,288.61538461538464,41.735,1021,1021,1026,-605.0714285714284,none
181,1_AsIs,manifoldcf-2.7,0.5333333333333333,0.11267605633802817,0.06231454005934718,0.18604651162790697,0.6799354491662184,0.6670879397794474,0.9317738791423001,0.0682261208576998,4.2,0.006923837784371909,0.22275557527146386,0.5264094955489614,0.8484009231783712,0.0,0.4997388397796172,0.12962962962962962,0.23196881091617932,108155.0,5.0,242.0,0.025341130604288498,0.025341130604288498,0.014619883040935672,0.5769230769230769,0.5769230769230769,500.26666666666665,43.78536102868447,1026,1026,1026,-2176.454545454546,none
182,1_AsIs,manifoldcf-2.8,0.5416666666666666,0.22033898305084745,0.04523107177974434,0.3132530120481928,0.6911978097193702,0.6743350692054878,0.9452449567723343,0.05475504322766571,1.9166666666666667,0.010816125860373648,0.3222161178596239,0.530850540806293,0.9287528679121599,0.003133124528457999,0.5767767543224768,0.14985590778097982,0.30835734870317005,99716.0,8.0,146.0,0.014619883040935672,0.014619883040935672,0.023054755043227664,1.5769452449567722,1.5769452449567722,312.6666666666667,36.76597836774828,1026,1026,1041,-716.2222222222208,none
183,1_AsIs,manifoldcf-2.9,0.6153846153846154,0.11940298507462686,0.05705996131528046,0.19999999999999998,0.7447367164749129,0.7250592488661043,0.938872970391595,0.061127029608404965,4.538461538461538,0.004835589941972921,0.25262033798333394,0.6105490254426424,0.9119178693646779,0.00023947229023804043,0.5843066238710769,0.1041069723018147,0.17574021012416427,107597.0,5.0,148.0,0.023054755043227664,0.023054755043227664,0.012416427889207259,0.5385625596943648,0.5385625596943648,577.2307692307693,42.09671179883946,1041,1041,1047,967.7083333333339,medium
184,2_Kawata15,calcite-1.6.0,0.822429906542056,0.9263157894736842,0.006445672191528545,0.8712871287128714,0.8999293909137005,0.8743562878997448,0.9782062028499581,0.02179379715004191,0.06542056074766354,0.017495395948434623,0.8612427848597854,0.8049345105936214,0.9798669558183164,0.07240639365351725,0.8335455189619159,0.16512992455993294,0.40402347024308466,41956.0,90.0,96.0,0.08758503401360544,0.08758503401360544,0.08968985750209556,1.0240317710918871,1.0240317710918871,64.69158878504673,39.66942909760589,1176,1176,1193,5025.836721311476,large
185,1_AsIs,nutch-0.8,0.7857142857142857,0.08239700374531835,0.8419243986254296,0.14915254237288136,0.26319895968790635,0.38568938624351856,0.21316614420062696,0.786833855799373,8.75,0.020618556701030927,-0.043060856643985256,0.7650957290132547,0.5805105547373589,0.004425118580790801,0.5904247302104058,0.9561128526645768,1.238244514106583,18635.0,12.0,280.0,0.04281345565749235,0.04281345565749235,0.0877742946708464,2.0501567398119125,2.0501567398119125,18.857142857142858,6.412371134020619,327,327,319,395.67149758454104,medium
186,1_AsIs,nutch-0.9,0.4230769230769231,0.3333333333333333,0.0718954248366013,0.3728813559322034,0.5812093023255813,0.588898316228925,0.8885542168674698,0.11144578313253012,0.8461538461538461,0.049019607843137254,0.3153453638447445,0.3740573152337858,0.8374811463046757,0.01620828477368742,0.6327954931122552,0.5180722891566265,1.1957831325301205,10666.0,11.0,115.0,0.0877742946708464,0.0877742946708464,0.0783132530120482,0.892211703958692,0.892211703958692,25.115384615384617,7.166666666666667,319,319,332,648.5428571428572,medium
187,1_AsIs,nutch-1.0,0.2777777777777778,0.19607843137254902,0.12732919254658384,0.2298850574712644,0.42141571685662865,0.48143579879335585,0.8128491620111732,0.1871508379888268,1.1388888888888888,0.08074534161490683,0.12945326801912124,0.19703243616287094,0.7187715665976535,0.005543619179782357,0.50541486864553,0.840782122905028,1.9301675977653632,14889.0,8.0,202.0,0.0783132530120482,0.0783132530120482,0.1005586592178771,1.2840567253975075,1.2840567253975075,21.916666666666668,6.916149068322981,332,332,358,-173.41999999999996,none
188,1_AsIs,nutch-1.10,0.35714285714285715,0.1,0.16605166051660517,0.15625,0.500110643947776,0.5305117359918511,0.8105263157894737,0.18947368421052632,3.2142857142857144,0.033210332103321034,0.1085851435918093,0.3239325250395361,0.6043753294675804,0.0,0.40228849100733877,0.47368421052631576,0.9473684210526315,14668.0,2.0,192.0,0.1005586592178771,0.1005586592178771,0.04912280701754386,0.4884990253411306,0.4884990253411306,90.42857142857143,7.132841328413284,358,358,285,-1623.0,none
189,1_AsIs,nutch-1.11,0.15384615384615385,0.05714285714285714,0.0891891891891892,0.08333333333333333,0.2632298379222808,0.39836429509662086,0.8851174934725848,0.11488250652741515,2.5384615384615383,0.02972972972972973,0.040631626410004416,0.12411642411642412,0.666008316008316,0.0004133966994167828,0.4691751202118775,0.3733681462140992,0.804177545691906,11648.0,1.0,167.0,0.04912280701754386,0.04912280701754386,0.033942558746736295,0.6909735173442746,0.6909735173442746,31.846153846153847,7.145945945945946,285,285,383,-1571.75,none
190,1_AsIs,nutch-1.12,0.7407407407407407,0.16666666666666666,0.2695417789757412,0.272108843537415,0.7355635475334192,0.7355494997877039,0.7311557788944724,0.26884422110552764,3.7037037037037037,0.018867924528301886,0.25820232035234625,0.7218728162124388,0.7998402715383848,0.019392730572717932,0.7083613566487322,0.4271356783919598,0.6909547738693468,20595.0,15.0,137.0,0.033942558746736295,0.033942558746736295,0.0678391959798995,1.9986470815616544,1.9986470815616544,27.037037037037038,6.040431266846361,383,383,398,2491.1499999999996,large
191,1_AsIs,nutch-1.13,0.48,0.22641509433962265,0.10789473684210527,0.3076923076923077,0.6241657077100115,0.6244728543512286,0.8666666666666667,0.13333333333333333,1.64,0.034210526315789476,0.265532906319951,0.4457894736842105,0.806,0.0035190399409589347,0.5736861243825816,0.4222222222222222,0.9037037037037037,16421.0,5.0,126.0,0.0678391959798995,0.0678391959798995,0.06172839506172839,0.9099222679469592,0.9099222679469592,30.32,5.9526315789473685,398,398,405,-683.3999999999996,none
192,1_AsIs,nutch-1.14,0.5714285714285714,0.07692307692307693,0.11793611793611794,0.13559322033898308,0.693552282057474,0.6856893278127538,0.8768115942028986,0.12318840579710146,6.857142857142857,0.007371007371007371,0.17642508362286524,0.564057564057564,0.7883467883467884,0.0,0.6206845271770949,0.18840579710144928,0.2971014492753623,16857.0,4.0,196.0,0.06172839506172839,0.06172839506172839,0.016908212560386472,0.27391304347826084,0.27391304347826084,64.85714285714286,8.896805896805898,405,405,414,3491.666666666666,large
193,1_AsIs,nutch-1.1,0.3225806451612903,0.30303030303030304,0.06906906906906907,0.3125,0.47913446676970634,0.5185088170006841,0.8791208791208791,0.12087912087912088,0.7419354838709677,0.06306306306306306,0.2464505502510892,0.2595175820982273,0.6586748038360941,0.010718396242146684,0.5279180352914217,0.6401098901098901,1.5054945054945055,11095.0,8.0,334.0,0.016908212560386472,0.016908212560386472,0.08516483516483517,5.036891679748823,5.036891679748823,29.032258064516128,6.687687687687688,414,414,364,75.13286713286709,small
194,1_AsIs,nutch-1.2,0.375,0.2,0.1037463976945245,0.26086956521739135,0.5287616888637008,0.5520109850484108,0.862533692722372,0.13746630727762804,1.5,0.043227665706051875,0.20437643330380406,0.33177233429394815,0.7944284341978867,0.002457295018983973,0.571581498655408,0.5013477088948787,1.1078167115902966,14725.0,6.0,122.0,0.08516483516483517,0.08516483516483517,0.0646900269541779,0.7595861229458308,0.7595861229458308,37.666666666666664,6.455331412103747,364,364,371,341.6606334841629,medium
195,1_AsIs,nutch-1.3,0.44,0.4074074074074074,0.07272727272727272,0.4230769230769231,0.5968085106382979,0.600694818341693,0.8775510204081632,0.12244897959183673,0.64,0.06363636363636363,0.35502578454907163,0.37636363636363634,0.8496363636363636,0.02052273673848018,0.5948165074507676,0.636734693877551,1.493877551020408,9615.0,7.0,74.0,0.0646900269541779,0.0646900269541779,0.10204081632653061,1.5773809523809523,1.5773809523809523,36.16,6.0,371,371,245,291.125,medium
196,1_AsIs,nutch-1.4,0.23076923076923078,0.2222222222222222,0.09545454545454546,0.22641509433962265,0.36772405297197414,0.4518998510402982,0.8333333333333334,0.16666666666666666,0.8076923076923077,0.09090909090909091,0.13308803312747405,0.13986013986013987,0.715034965034965,0.004036348013147538,0.4642104271301722,0.8983739837398373,2.1178861788617884,9333.0,4.0,122.0,0.10204081632653061,0.10204081632653061,0.10569105691056911,1.0357723577235773,1.0357723577235773,21.5,8.395454545454545,245,245,246,-307.375,none
197,1_AsIs,nutch-1.5,0.2903225806451613,0.3333333333333333,0.08256880733944955,0.3103448275862069,0.4410683655966675,0.4947972449166559,0.8393574297188755,0.1606425702811245,0.5806451612903226,0.10091743119266056,0.22059702173768367,0.18940514945250073,0.7749334122521456,0.01553055648383107,0.49375569154555005,0.9558232931726908,2.281124497991968,9781.0,5.0,109.0,0.10569105691056911,0.10569105691056911,0.12449799196787148,1.1779425393883225,1.1779425393883225,18.032258064516128,9.353211009174313,246,246,249,-407.0854700854701,none
198,1_AsIs,nutch-1.6,0.39285714285714285,0.3235294117647059,0.1036036036036036,0.3548387096774193,0.5462939855253307,0.5644795322494909,0.84,0.16,0.8214285714285714,0.07657657657657657,0.26611407808851195,0.3162805662805663,0.7940797940797941,0.013495897039897039,0.5433671453179113,0.772,1.792,10851.0,5.0,108.0,0.12449799196787148,0.12449799196787148,0.112,0.8996129032258066,0.8996129032258066,20.142857142857142,9.247747747747749,249,249,250,-348.76666666666677,none
199,1_AsIs,nutch-1.7,0.35,0.20588235294117646,0.1148936170212766,0.25925925925925924,0.5016365202411713,0.5332556678264686,0.8431372549019608,0.1568627450980392,1.35,0.05531914893617021,0.1859421094994525,0.2946808510638298,0.7756382978723404,0.0013495627704565344,0.5245871241753987,0.615686274509804,1.380392156862745,10400.0,2.0,112.0,0.112,0.112,0.0784313725490196,0.7002801120448179,0.7002801120448179,28.2,8.931914893617021,250,250,255,-299.05555555555554,none
200,1_AsIs,nutch-1.8,0.6363636363636364,0.21212121212121213,0.10569105691056911,0.3181818181818182,0.7436021245774987,0.7322295717694438,0.8832684824902723,0.11673151750972763,2.3636363636363638,0.016260162601626018,0.3210772722124893,0.6201034737620104,0.8737989652623799,0.0010812819352229671,0.6599416612224779,0.25680933852140075,0.490272373540856,10704.0,2.0,44.0,0.0784313725490196,0.0784313725490196,0.042801556420233464,0.5457198443579767,0.5457198443579767,51.27272727272727,8.75609756097561,255,255,257,3256.75,large
201,1_AsIs,nutch-1.9,0.4444444444444444,0.18181818181818182,0.07563025210084033,0.2580645161290322,0.6002728512960436,0.6035394658093453,0.9068825910931174,0.0931174089068826,2.0,0.02100840336134454,0.2426133857388877,0.4234360410830999,0.7913165266106442,0.0031877634376976318,0.7081303992321092,0.27530364372469635,0.5789473684210527,5668.0,4.0,62.0,0.042801556420233464,0.042801556420233464,0.03643724696356275,0.8513065881486933,0.8513065881486933,123.66666666666667,6.76890756302521,257,257,247,3358.6,large
202,1_AsIs,nutch-2.0,0.5217391304347826,0.12903225806451613,0.16981132075471697,0.20689655172413793,0.6407766990291263,0.6411341866283866,0.816,0.184,3.5217391304347827,0.023060796645702306,0.18946893554071756,0.49867833378908033,0.7782335247470604,0.0,0.5535165557099555,0.382,0.712,21343.0,7.0,236.0,0.03643724696356275,0.03643724696356275,0.046,1.2624444444444445,1.2624444444444445,17.26086956521739,6.809224318658281,247,247,500,204.23076923076928,medium
203,1_AsIs,nutch-2.1,0.10526315789473684,0.3333333333333333,0.017167381974248927,0.16,0.19015985052937512,0.36720906468868075,0.9166666666666666,0.08333333333333333,0.21052631578947367,0.07296137339055794,0.15256912913817977,0.0323017845041789,0.4002710639259092,0.001995463287507776,0.483388109191011,0.6904761904761905,1.7023809523809523,1483.0,3.0,225.0,0.046,0.046,0.07539682539682539,1.6390614216701174,1.6390614216701174,14.947368421052632,8.03862660944206,500,500,252,620.8166666666668,medium
204,2_Kawata15,calcite-1.7.0,0.7890625,0.9619047619047619,0.0035587188612099642,0.8669527896995708,0.8807088024166551,0.8508234378560373,0.9752396166134185,0.02476038338658147,0.03125,0.02402135231316726,0.8585390665544814,0.7650411476868327,0.9648924043594306,0.07520139327506335,0.8187529324128211,0.21884984025559107,0.542332268370607,42348.0,128.0,102.0,0.08968985750209556,0.08968985750209556,0.10223642172523961,1.139888328207578,1.139888328207578,54.3046875,38.411921708185055,1193,1193,1252,10042.721428571429,extra_large
205,1_AsIs,nutch-2.2,0.71875,0.2804878048780488,0.2645739910313901,0.4035087719298246,0.7269923870097332,0.7269606628796154,0.7333333333333333,0.26666666666666666,1.84375,0.04035874439461883,0.32212292395623215,0.6783912556053812,0.7802690582959642,0.019550724712640702,0.6535802762486852,0.5843137254901961,1.1137254901960785,12595.0,13.0,90.0,0.07539682539682539,0.07539682539682539,0.12549019607843137,1.6643962848297214,1.6643962848297214,20.78125,6.726457399103139,252,252,255,2044.5625,large
206,1_AsIs,nutch-2.3,0.4444444444444444,0.07692307692307693,0.1523809523809524,0.1311475409836066,0.5831285831285832,0.5926537529587587,0.8364197530864198,0.16358024691358025,5.333333333333333,0.015873015873015872,0.13075782299380356,0.42857142857142855,0.8088183421516755,0.0,0.5444421671107471,0.30246913580246915,0.5339506172839507,12663.0,0.0,118.0,0.12549019607843137,0.12549019607843137,0.027777777777777776,0.22135416666666666,0.22135416666666666,28.444444444444443,10.86031746031746,255,255,324,156.44999999999982,medium
207,1_AsIs,opennlp-1.8.0,0.2,0.03125,0.0499194847020934,0.05405405405405406,0.33043965275833104,0.43321434609152176,0.9440894568690096,0.05591054313099041,6.2,0.00644122383252818,0.060657834633295944,0.19355877616747183,0.8879227053140096,0.0,0.7951458040504419,0.1134185303514377,0.20926517571884984,6627.0,2.0,117.0,0.01740506329113924,0.01740506329113924,0.007987220447284345,0.4589021202439733,0.4589021202439733,34.6,13.347826086956522,632,632,626,8001.666666666666,large
